Ticker,Weight,Sector,Score,Price
ABT,0.009433962264150943,Health Care,0.7724053774822205,106.05000305175781
ACGL,0.009433962264150943,Financials,0.8841616087071729,94.16999816894531
ADBE,0.009433962264150943,Information Technology,0.713669972461889,299.5799865722656
ADM,0.009433962264150943,Consumer Staples,0.8089466436209225,67.4000015258789
AES,0.009433962264150943,Utilities,0.9677290160364651,15.1899995803833
AFL,0.009433962264150943,Financials,0.8533997555272148,108.91999816894531
ALL,0.009433962264150943,Financials,0.8494210775617462,197.3300018310547
APA,0.009433962264150943,Energy,0.848510807134182,26.010000228881836
APTV,0.009433962264150943,Consumer Discretionary,0.8196499808890014,77.80999755859375
AVB,0.009433962264150943,Real Estate,0.7286284218506861,172.97000122070312
AVY,0.009433962264150943,Materials,0.7644401955829752,184.8699951171875
BG,0.009433962264150943,Consumer Staples,0.9057752474481425,115.30000305175781
BIIB,0.009433962264150943,Health Care,0.8391363045106954,174.8300018310547
BLDR,0.009433962264150943,Industrials,0.8278419328549118,117.08999633789062
CARR,0.009433962264150943,Industrials,0.8700366157093616,57.90999984741211
CB,0.009433962264150943,Financials,0.8304531282164156,303.6499938964844
CCL,0.009433962264150943,Consumer Discretionary,0.5905572437168568,28.719999313354492
CDW,0.009433962264150943,Information Technology,0.8024414102988363,124.72000122070312
CF,0.009433962264150943,Materials,0.8743147238528366,93.16999816894531
CHTR,0.009433962264150943,Communication Services,0.7650625338439114,182.80999755859375
CINF,0.009433962264150943,Financials,0.9149731259757152,158.39999389648438
CMCSA,0.009433962264150943,Communication Services,0.7639333193179901,28.40999984741211
CMI,0.009433962264150943,Industrials,0.8510645124387937,577.8599853515625
CNC,0.009433962264150943,Health Care,0.8741036057227872,41.900001525878906
COP,0.009433962264150943,Energy,0.7733768100097475,101.38999938964844
CSX,0.009433962264150943,Industrials,0.784149135346097,37.380001068115234
CTSH,0.009433962264150943,Information Technology,0.8361217149866125,83.30000305175781
CVS,0.009433962264150943,Health Care,0.7786341766490573,74.02999877929688
DAL,0.009433962264150943,Industrials,0.879633734474276,65.83000183105469
DE,0.009433962264150943,Industrials,0.7900288402463431,525.010009765625
DOV,0.009433962264150943,Industrials,0.895944014530422,206.0
DOW,0.009433962264150943,Materials,0.773196513870763,27.780000686645508
DTE,0.009433962264150943,Utilities,0.6657372328868051,136.55999755859375
DVA,0.009433962264150943,Health Care,0.806178148143191,105.87999725341797
DVN,0.009433962264150943,Energy,0.9100036915030333,39.83000183105469
ED,0.009433962264150943,Utilities,0.6612631766677298,105.18000030517578
EG,0.009433962264150943,Financials,0.8401312149431459,324.9100036621094
EIX,0.009433962264150943,Utilities,0.7141956908243936,62.25
ELV,0.009433962264150943,Health Care,0.806016694101726,341.8500061035156
EOG,0.009433962264150943,Energy,0.8374275536084479,111.0199966430664
EPAM,0.009433962264150943,Information Technology,0.7060235447203363,218.35000610351562
EQR,0.009433962264150943,Real Estate,0.7497315122836001,60.7599983215332
ESS,0.009433962264150943,Real Estate,0.7644595195626616,245.47999572753906
EVRG,0.009433962264150943,Utilities,0.6832802095712784,76.6500015258789
F,0.009433962264150943,Consumer Discretionary,0.9111402501150957,13.819999694824219
FANG,0.009433962264150943,Energy,0.8441443869427501,160.27000427246094
FAST,0.009433962264150943,Industrials,0.7758192072436452,43.619998931884766
FOXA,0.009433962264150943,Communication Services,0.6888411603138319,71.13999938964844
FSLR,0.009433962264150943,Information Technology,0.8667681061706193,249.41000366210938
GDDY,0.009433962264150943,Information Technology,0.7587642647266374,103.3499984741211
GL,0.009433962264150943,Financials,0.8776365695232337,138.5500030517578
GM,0.009433962264150943,Consumer Discretionary,0.806288974331738,84.9000015258789
HBAN,0.009433962264150943,Financials,0.7781351263523801,17.059999465942383
HCA,0.009433962264150943,Health Care,0.7665675107022508,491.2300109863281
HIG,0.009433962264150943,Financials,0.866284225928391,130.6699981689453
HPE,0.009433962264150943,Information Technology,0.9031985461207741,21.709999084472656
HPQ,0.009433962264150943,Information Technology,0.8411068013959102,19.049999237060547
HST,0.009433962264150943,Real Estate,0.8719104926961446,18.440000534057617
IBKR,0.009433962264150943,Financials,0.9116204583142534,75.44999694824219
IT,0.009433962264150943,Information Technology,0.8081674871259255,225.97999572753906
KHC,0.009433962264150943,Consumer Staples,0.8277536208069548,23.190000534057617
KMB,0.009433962264150943,Consumer Staples,0.8065198983236406,99.54000091552734
LEN,0.009433962264150943,Consumer Discretionary,0.8328113673275938,110.79000091552734
LYB,0.009433962264150943,Materials,0.8304687801530315,50.470001220703125
MAS,0.009433962264150943,Industrials,0.7693061479532511,66.4800033569336
MDLZ,0.009433962264150943,Consumer Staples,0.7835424490217765,57.72999954223633
MGM,0.009433962264150943,Consumer Discretionary,0.687097915377449,32.75
MLM,0.009433962264150943,Materials,0.846797902306697,650.22998046875
MO,0.009433962264150943,Consumer Staples,0.95006690531297,63.130001068115234
MOH,0.009433962264150943,Health Care,0.8369321753548411,187.0
MPWR,0.009433962264150943,Information Technology,0.7545661607806445,1161.780029296875
MRK,0.009433962264150943,Health Care,0.8146805464163195,106.9000015258789
NCLH,0.009433962264150943,Consumer Discretionary,0.7760882973127535,20.790000915527344
NVR,0.009433962264150943,Consumer Discretionary,0.6700618149579607,7626.080078125
NXPI,0.009433962264150943,Information Technology,0.7990192726869371,240.02999877929688
OMC,0.009433962264150943,Communication Services,0.6910535973201609,76.54000091552734
ON,0.009433962264150943,Information Technology,0.8767456230753559,64.93000030517578
ORLY,0.009433962264150943,Consumer Discretionary,0.9391179558807066,101.37000274658203
PAYC,0.009433962264150943,Industrials,0.7933856618330424,139.64999389648438
PCAR,0.009433962264150943,Industrials,0.884065470690908,123.05999755859375
PCG,0.009433962264150943,Utilities,0.8415060416332519,14.930000305175781
PFE,0.009433962264150943,Health Care,0.762957732865226,25.860000610351562
PFG,0.009433962264150943,Financials,0.8171114456388388,94.05000305175781
PHM,0.009433962264150943,Consumer Discretionary,0.8596980246444892,123.2699966430664
PNW,0.009433962264150943,Utilities,0.759443611162299,93.68000030517578
PSA,0.009433962264150943,Real Estate,0.7229598350804893,273.8599853515625
REGN,0.009433962264150943,Health Care,0.766705968720959,751.1300048828125
RF,0.009433962264150943,Financials,0.791403666936449,27.860000610351562
SNA,0.009433962264150943,Industrials,0.820725377401101,370.07000732421875
SPG,0.009433962264150943,Real Estate,0.7811152218423277,183.75999450683594
STLD,0.009433962264150943,Materials,0.905875057507478,174.3800048828125
SYF,0.009433962264150943,Financials,0.9002644426763403,73.41999816894531
TAP,0.009433962264150943,Consumer Staples,0.8673329543746634,47.7400016784668
TGT,0.009433962264150943,Consumer Staples,0.7517861672915347,101.73999786376953
TRMB,0.009433962264150943,Information Technology,0.866718442082035,70.06999969482422
TROW,0.009433962264150943,Financials,0.8200188810174451,105.25
TRV,0.009433962264150943,Financials,0.8603277069915664,282.0400085449219
TXT,0.009433962264150943,Industrials,0.822276828187121,86.79000091552734
UAL,0.009433962264150943,Industrials,0.8893384892668337,104.91000366210938
UBER,0.009433962264150943,Industrials,0.8644255189960569,79.77999877929688
UHS,0.009433962264150943,Health Care,0.8621597458580732,203.02000427246094
UPS,0.009433962264150943,Industrials,0.8433417525428292,103.69999694824219
USB,0.009433962264150943,Financials,0.7937347560996328,55.7400016784668
VICI,0.009433962264150943,Real Estate,0.8808089410457111,27.889999389648438
VZ,0.009433962264150943,Communication Services,0.7502420605916558,39.40999984741211
ZBRA,0.009433962264150943,Information Technology,0.730694574869999,236.22999572753906
