Ticker,Weight,Sector,Score,Price
DVN,0.012035760814360953,Energy,0.9340493609365477,51.369998931884766
FANG,0.011826644674730486,Energy,0.9178206571930921,205.6300048828125
APA,0.011614976194569616,Energy,0.9013938760635796,40.72999954223633
HST,0.011565323029288857,Real Estate,0.8975404838257053,21.1299991607666
DAL,0.01154773958647554,Industrials,0.8961759000842897,67.98999786376953
CMI,0.011468794008813708,Industrials,0.8900492357627608,671.010009765625
HAL,0.01143867869783385,Energy,0.8877121016663789,42.29999923706055
HPE,0.011396289621696611,Technology,0.884422447602347,28.770000457763672
IBKR,0.01127464262486926,Financial Services,0.8749818894690495,79.5
DD,0.011169389129027546,Basic Materials,0.866813568243358,45.65999984741211
BIIB,0.011103067778171084,Healthcare,0.8616666218774904,189.27999877929688
SLB,0.010941416911386712,Energy,0.8491215164085762,56.880001068115234
BG,0.01093614275721732,Consumer Defensive,0.8487122094767267,127.06999969482422
STLD,0.010933547670532286,Basic Materials,0.8485108147251097,228.66000366210938
USB,0.010795099028397313,Financial Services,0.837766345164498,56.65999984741211
AES,0.010751499239931727,Utilities,0.8343827323475452,14.449999809265137
GOOGL,0.010731583778335801,Communication Services,0.8328371695482052,384.79998779296875
GOOG,0.010709080014107752,Communication Services,0.8310907384816459,381.94000244140625
GM,0.010696955340191584,Consumer Cyclical,0.830149788914964,76.88999938964844
NTRS,0.010695526237260382,Financial Services,0.8300388817026829,166.33999633789062
ADM,0.01069233874915719,Consumer Defensive,0.8297915129428929,74.54000091552734
CF,0.010669945181577137,Basic Materials,0.8280536338166908,124.19999694824219
PFG,0.010667813174223146,Financial Services,0.8278881768807129,100.91000366210938
PCAR,0.010634233504323413,Industrials,0.8252821871394677,118.80000305175781
STT,0.010620014736573152,Financial Services,0.8241787229600708,152.83999633789062
SYF,0.010615719458846573,Financial Services,0.8238453828848202,76.19999694824219
FSLR,0.010590899378893409,Technology,0.8219191914145656,201.88999938964844
ON,0.010544564566314599,Technology,0.8183233238374439,100.80999755859375
NEM,0.010530013380025322,Basic Materials,0.8171940619267095,111.08999633789062
CSX,0.010450856788253573,Industrials,0.8110510216072229,45.43000030517578
RF,0.01035830383744022,Financial Services,0.8038683411025677,28.549999237060547
CFG,0.01033223981044869,Financial Services,0.8018456116606678,65.05000305175781
C,0.010324992016802693,Financial Services,0.8012831381180592,127.9800033569336
AMAT,0.010305772185686516,Technology,0.7997915605395189,394.489990234375
DOV,0.010293714369823683,Industrials,0.7988557995706294,226.41000366210938
FITB,0.010258036468445055,Financial Services,0.7960869741098824,50.7599983215332
TGT,0.010221329333167606,Consumer Defensive,0.7932382737429888,129.75
MPWR,0.010105272919907777,Technology,0.7842315794168115,1614.4100341796875
CAT,0.010065739454499787,Industrials,0.7811635383789837,890.1099853515625
TFC,0.010035299152748804,Financial Services,0.7788011829919195,51.5
GD,0.010021424062593619,Industrials,0.7777243903161358,344.29998779296875
PNC,0.009963290027051255,Financial Services,0.7732128301759396,223.0
JNJ,0.009962164245593848,Healthcare,0.7731254625830584,229.85000610351562
SPG,0.009846626613212242,Real Estate,0.7641590288565427,203.7100067138672
BK,0.00981527946177179,Financial Services,0.7617262963337097,134.3699951171875
MO,0.009776627242917873,Consumer Defensive,0.7587266454702426,72.6500015258789
HII,0.009763347996835715,Industrials,0.7576960939739086,364.2900085449219
MTB,0.009761265213332631,Financial Services,0.757534457112722,218.6300048828125
SNA,0.009743801223530234,Industrials,0.7561791436625853,383.3999938964844
MRK,0.00971099563728491,Healthcare,0.753633227592948,109.18000030517578
UAL,0.009709341717329524,Industrials,0.753504873191328,90.0
EME,0.00963102774203571,Industrials,0.7474272251137501,891.6699829101562
TER,0.009517889016198685,Technology,0.7386469613485251,343.4700012207031
TXT,0.009484054942319423,Industrials,0.7360212282875045,95.95999908447266
WDC,0.009377608214526939,Technology,0.7277603048941348,434.5199890136719
NSC,0.009372705884946228,Industrials,0.727379853846412,315.8299865722656
ROST,0.00934218332844105,Consumer Cyclical,0.7250111149824932,227.7899932861328
HAS,0.009322363770688728,Consumer Cyclical,0.7234729949136303,95.83999633789062
NDSN,0.009312904770249193,Industrials,0.7227389180694722,288.45001220703125
EIX,0.009308501839732825,Utilities,0.72239722347297,69.48999786376953
SRE,0.009291948325808262,Utilities,0.7211125685732112,95.12000274658203
FRT,0.009192538480101759,Real Estate,0.7133977506829979,110.9000015258789
NEE,0.009168687253690359,Utilities,0.7115467482303288,97.87999725341797
STX,0.009154071212040878,Technology,0.7104124531431557,673.6400146484375
TPR,0.009150504032965943,Consumer Cyclical,0.7101356180193376,145.0399932861328
APH,0.009100846035050453,Technology,0.7062818507391664,147.27000427246094
EXPD,0.00908576771160976,Industrials,0.7051116797303699,147.88999938964844
EA,0.009062981293858678,Communication Services,0.7033433130050162,202.3699951171875
GLW,0.00905982244263922,Technology,0.7030981666442389,164.24000549316406
PFE,0.009054307636129614,Healthcare,0.702670183604742,26.700000762939453
MU,0.009042829807457466,Technology,0.7017794332233147,517.1599731445312
LRCX,0.009040159352621055,Technology,0.7015721894377467,257.8599853515625
KLAC,0.009012146053133305,Technology,0.6993981844132338,1750.3499755859375
HCA,0.00899498365875957,Healthcare,0.698066276630736,434.45001220703125
SNDK,0.00894789697298875,Technology,0.6944120590510401,1096.510009765625
RL,0.008939245035831968,Consumer Cyclical,0.693740615301301,358.6400146484375
KEYS,0.008870287649729167,Technology,0.6883890963225987,349.9100036621094
EVRG,0.008783797434643815,Utilities,0.6816769215482924,82.83999633789062
HLT,0.00878162224122695,Consumer Cyclical,0.6815081131071581,324.07000732421875
