Date,0
2010-01-31,0.0
2010-02-28,0.0
2010-03-31,0.0
2010-04-30,0.0
2010-05-31,0.0
2010-06-30,0.0
2010-07-31,0.0
2010-08-31,0.0
2010-09-30,0.0
2010-10-31,0.0
2010-11-30,0.0
2010-12-31,0.0
2011-01-31,0.0
2011-02-28,0.06409079733054195
2011-03-31,0.03753221611575769
2011-04-30,0.040846247649810076
2011-05-31,0.007907064807632924
2011-06-30,-0.0031247851183525016
2011-07-31,-0.03400781027112597
2011-08-31,-0.022919025589824244
2011-09-30,-0.06474144669337456
2011-10-31,0.09595977584404124
2011-11-30,0.009424434557395642
2011-12-31,0.018313679526768187
2012-01-31,0.0149843590346559
2012-02-29,0.031930325741130444
2012-03-31,0.026324923979371338
2012-04-30,0.02192482986752691
2012-05-31,-0.03543977349460405
2012-06-30,0.03490627351659713
2012-07-31,0.012530375356085609
2012-08-31,0.02116609445257008
2012-09-30,0.0232631587596898
2012-10-31,-0.002993180147826368
2012-11-30,0.013400304662984421
2012-12-31,0.026969312488915372
2013-01-31,0.07669014565864421
2013-02-28,0.01956302208681898
2013-03-31,0.06076703503035174
2013-04-30,0.021335010416192214
2013-05-31,0.05870639244798191
2013-06-30,-0.013979571622305365
2013-07-31,0.06503256286675702
2013-08-31,-0.014536008219646596
2013-09-30,0.0791851048120582
2013-10-31,0.05440892259342278
2013-11-30,0.03115971774883341
2013-12-31,0.029444729716022966
2014-01-31,-0.003708378465632363
2014-02-28,0.0718726555398589
2014-03-31,-0.02276949542553537
2014-04-30,-0.020130473953234775
2014-05-31,0.031607539049930404
2014-06-30,0.03512739334533649
2014-07-31,-0.018143882543152745
2014-08-31,0.051905569204865706
2014-09-30,-0.0140013950982349
2014-10-31,0.051025409792359214
2014-11-30,0.039299555720529164
2014-12-31,0.013857705683629833
2015-01-31,-0.018663600296474694
2015-02-28,0.060080366402503735
2015-03-31,-0.0023173125330070757
2015-04-30,-0.001162768857689459
2015-05-31,0.05583678397831282
2015-06-30,-0.004678434252233178
2015-07-31,0.044703882958203316
2015-08-31,-0.05598879835105428
2015-09-30,-0.013195137004333755
2015-10-31,0.05735570723560867
2015-11-30,0.01571962921717404
2015-12-31,-0.016273222900711957
2016-01-31,-0.02927824258108884
2016-02-29,-0.0012336048048686478
2016-03-31,0.06884949948236473
2016-04-30,-0.008663978243732011
2016-05-31,0.027409036690069163
2016-06-30,0.03646272961056728
2016-07-31,0.02092509071548371
2016-08-31,0.0001843820993511408
2016-09-30,0.0057334393837838804
2016-10-31,-0.01853823080774445
2016-11-30,0.08314094161612118
2016-12-31,0.028884907348653916
2017-01-31,0.02540853049501688
2017-02-28,0.045396754285765374
2017-03-31,0.0043210513965821346
2017-04-30,0.01551379747781621
2017-05-31,0.023411453842222416
2017-06-30,0.013655862276582343
2017-07-31,0.022735189984321783
2017-08-31,0.003330242283195233
2017-09-30,0.032337265993807936
2017-10-31,0.060248768224776136
2017-11-30,0.04608154329064212
2017-12-31,-0.005028919996853592
2018-01-31,0.0772004126629448
2018-02-28,-0.03502618808569303
2018-03-31,-0.007308789412299463
2018-04-30,0.010605967288176773
2018-05-31,0.047797387780814105
2018-06-30,-0.002274715377076183
2018-07-31,0.03414205631500228
2018-08-31,0.08375149444314663
2018-09-30,0.006991524294039393
2018-10-31,-0.08589684262153076
2018-11-30,0.021150211338944954
